"","city1_2","flag","flight","flight_num","plane"
"1","南京哈尔滨",2,"3U8839/40",2,"320"
"2","南京哈尔滨",2,"MF8067/8",2,"738"
"3","南京哈尔滨",2,"MU2701",1,"320"
"4","哈尔滨南京",2,"MU2702",1,"320"
"5","南京哈尔滨",2,"ZH9817",1,"738"
"6","哈尔滨南京",2,"ZH9818",1,"738"
"7","大连西安",3,"CZ6423/4",6,"319"
"8","大连西安",3,"CZ6433/4",2,"319"
"9","西安大连",3,"GS7401/2",2,"E90"
"10","大连西安",3,"HU7687",1,"738"
"11","西安大连",3,"HU7688",1,"738"
"12","西安大连",3,"MU2297",1,"320"
"13","大连西安",3,"MU2298",1,"320"
"14","西安大连",3,"ZH9383",1,"320"
"15","大连西安",3,"ZH9384",1,"320"
"16","义乌广州",6,"CZ3309/10",2,"733"
"17","义乌广州",6,"CZ3727/8",2,"733"
"18","义乌广州",6,"CZ3795/6",2,"733"
"19","义乌广州",6,"CZ3883/4",2,"733"
"20","义乌广州",6,"CZ3885/6",2,"733"
"21","广州福州",7,"CZ3505/6",2,"319"
"22","广州福州",7,"CZ3647/8",2,"319"
"23","广州福州",7,"CZ3649/50",4,"319"
"24","广州福州",7,"CZ3689/90",2,"319"
"25","广州福州",7,"CZ3877/8",2,"319"
"26","广州福州",7,"HU7373/4",4,"738"
"27","福州广州",7,"MF8325",1,"752"
"28","广州福州",7,"MF8326",1,"752"
"29","广州福州",7,"MF8329/30",2,"738"
"30","广州福州",7,"MF8347/8",2,"738"
"31","西安沈阳",8,"9C8951/2",2,"320"
"32","沈阳西安",8,"CZ6401/2",2,"M90"
"33","沈阳西安",8,"CZ6469/70",2,"319"
"34","西安沈阳",8,"CZ6515/6",4,"320"
"35","西安沈阳",8,"HU7875",2,"738"
"36","沈阳西安",8,"HU7876",3,"737"
"37","西安沈阳",8,"MU5729/30",2,"73G"
"38","沈阳西安",8,"ZH9447/8",2,"320"
"39","沈阳西安",8,"ZH9449",1,"320"
"40","西安沈阳",8,"ZH9450",1,"320"
"41","重庆兰州",9,"HU7073",2,"733"
"42","兰州重庆",9,"HU7074",2,"738"
"43","重庆兰州",9,"SC4811/2",2,"738"
"44","杭州郑州",10,"3U8953/4",2,"320"
"45","郑州杭州",10,"CZ3745/6",4,"733"
"46","郑州杭州",10,"CZ3839/40",2,"733"
"47","郑州杭州",10,"CZ3939/40",2,"738"
"48","郑州杭州",10,"CZ3981",1,"738"
"49","杭州郑州",10,"CZ3982",2,"738"
"50","郑州杭州",10,"CZ6565/6",2,"733"
"51","郑州杭州",10,"MF8361/2",2,"738"
"52","杭州郑州",10,"MF8369/70",4,"73G"
"53","郑州杭州",10,"MU5379/80",4,"320"
"54","郑州杭州",10,"VD8309/10",2,"E90"
"55","昆明贵阳",11,"3U8941/2",2,"320"
"56","昆明贵阳",11,"8L9983",2,"73G"
"57","贵阳昆明",11,"8L9984",2,"73G"
"58","贵阳昆明",11,"CA1751",1,"319"
"59","昆明贵阳",11,"CA1754",1,"320"
"60","贵阳昆明",11,"CZ3423/4",2,"73G"
"61","贵阳昆明",11,"CZ3665/6",2,"73G"
"62","昆明贵阳",11,"KY8011/2",2,"73G"
"63","昆明贵阳",11,"KY8087/8",2,"737"
"64","昆明贵阳",11,"MU2577",1,"CR2"
"65","贵阳昆明",11,"MU2578",1,"CR2"
"66","长沙三亚",12,"BK2887",1,"738"
"67","三亚长沙",12,"BK2888",1,"738"
"68","长沙三亚",12,"CZ3643/4",2,"320"
"69","长沙三亚",12,"CZ6719/20",2,"320"
"70","三亚长沙",12,"HU7023",1,"738"
"71","长沙三亚",12,"HU7023/4",4,"737"
"72","长沙三亚",12,"HU7024",1,"738"
"73","长沙三亚",12,"JD5179/80",2,"319"
"74","长沙三亚",12,"MU2275",1,"73G"
"75","三亚长沙",12,"MU2276",2,"73G"
"76","长沙三亚",12,"ZH9157/8",2,"320"
"77","烟台成都",13,"SC4743/4",2,"73G"
"78","贵阳成都",14,"3U8611/2",2,"321"
"79","成都贵阳",14,"3U8639/40",2,"319"
"80","贵阳成都",14,"3U8675/6",2,"ERJ"
"81","贵阳成都",14,"CA4435/6",2,"733"
"82","贵阳成都",14,"CZ3671/2",2,"738"
"83","贵阳成都",14,"CZ3693/4",2,"73G"
"84","贵阳成都",14,"CZ3767/8",2,"73G"
"85","成都贵阳",14,"EU2731/2",4,"319"
"86","贵阳成都",14,"G52613/4",2,"CR2"
"87","烟台广州",15,"SC4897/8",2,"733"
"88","烟台杭州",16,"SC4813",1,"CR2"
"89","杭州烟台",16,"SC4814",1,"CR2"
"90","杭州烟台",16,"SC4885/6",10,"737"
"91","合肥北京首都",17,"CA1255/6",2,"738"
"92","合肥北京首都",17,"CA1543/4",2,"738"
"93","合肥北京首都",17,"CA1579/80",2,"320"
"94","合肥北京首都",17,"CA1835/6",2,"738"
"95","合肥北京首都",17,"CA1843/4",2,"738"
"96","合肥北京首都",17,"CA1845/6",2,"738"
"97","北京首都合肥",17,"HU7307",2,"734"
"98","合肥北京首都",17,"HU7308",1,"734"
"99","合肥北京首都",17,"MU5169/70",2,"320"
"100","合肥北京首都",17,"MU5171/2",4,"320"
"101","合肥北京首都",17,"MU5279",1,"320"
"102","北京首都合肥",17,"MU5280",1,"320"
"103","三亚合肥",18,"HU7659",1,"738"
"104","三亚合肥",18,"HU7659/60",4,"737"
"105","合肥三亚",18,"HU7660",1,"738"
"106","三亚合肥",18,"MU5643/4",4,"320"
"107","重庆济南",19,"3U8929/30",4,"319"
"108","重庆济南",19,"HU7349/50",2,"737"
"109","济南重庆",19,"MU5471",2,"319"
"110","重庆济南",19,"MU5472",2,"319"
"111","重庆济南",19,"PN6711/2",2,"319"
"112","重庆济南",19,"SC1193/4",2,"733"
"113","重庆济南",19,"SC1199/1200",4,"733"
"114","重庆济南",19,"SC4761/2",2,"CR2"
"115","济南重庆",19,"SC4943/4",4,"738"
"116","长春南京",20,"CZ6545/6",2,"319"
"117","南京长春",20,"MU2771",4,"320"
"118","长春南京",20,"MU2772",3,"320"
"119","南京长春",20,"MU2871/2",2,"ERJ"
"120","南京长春",20,"ZH9857",1,"738"
"121","长春南京",20,"ZH9858",1,"738"
"122","重庆南京",22,"3U8763/4",4,"319"
"123","重庆南京",22,"3U8839/40",2,"320"
"124","重庆南京",22,"3U8921/2",2,"320"
"125","重庆南京",22,"8L9913/4",2,"737"
"126","重庆南京",22,"CA4545/6",2,"73G"
"127","重庆南京",22,"CA4557/8",2,"737"
"128","重庆南京",22,"CZ3427/8",2,"320"
"129","南京重庆",22,"MU2835",1,"320"
"130","重庆南京",22,"MU2836",1,"320"
"131","南京重庆",22,"MU2845",1,"320"
"132","重庆南京",22,"MU2846",1,"320"
"133","重庆南京",22,"MU2855/6",2,"320"
"134","重庆南京",22,"OQ2319/20",4,"319"
"135","重庆南京",22,"OQ2385/6",6,"320"
"136","重庆南京",22,"PN6201/2",2,"319"
"137","重庆南京",22,"PN6307/8",2,"737"
"138","南京重庆",22,"SC4883/4",2,"738"
"139","宁波长沙",23,"GS6503/4",4,"EMB"
"140","宁波长沙",23,"HU7355/6",2,"734"
"141","宁波长沙",23,"HU7357",1,"738"
"142","长沙宁波",23,"HU7358",1,"733"
"143","长沙宁波",23,"MF8515/6",2,"738"
"144","长沙宁波",23,"MF8583/4",2,"738"
"145","宁波长沙",23,"MU2395/6",2,"320"
"146","长沙宁波",23,"MU5249/50",2,"320"
"147","宁波长沙",23,"NS3245/6",2,"320"
"148","重庆石家庄",24,"9C8993/4",2,"320"
"149","重庆石家庄",24,"MU5793",1,"73G"
"150","石家庄重庆",24,"MU5794",3,"73G"
"151","石家庄重庆",24,"NS3241/2",2,"320"
"152","重庆石家庄",24,"ZH9161/2",2,"320"
"153","广州舟山",25,"ZH9659",1,"320"
"154","舟山广州",25,"ZH9660",1,"320"
"155","南宁合肥",26,"GS6525/6",2,"E90"
"156","南宁合肥",26,"KY8031/2",2,"737"
"157","青岛银川",27,"SC4721",1,"733"
"158","银川青岛",27,"SC4722",1,"733"
"159","太原合肥",29,"HU7863",1,"738"
"160","合肥太原",29,"HU7864",2,"738"
"161","昆明重庆",30,"3U8721",1,"ERJ"
"162","重庆昆明",30,"3U8722",1,"ERJ"
"163","昆明重庆",30,"3U8967/8",2,"ERJ"
"164","昆明重庆",30,"8L9913/4",2,"737"
"165","昆明重庆",30,"8L9919/20",2,"737"
"166","重庆昆明",30,"CZ6403/4",4,"321"
"167","重庆昆明",30,"CZ6425/6",4,"321"
"168","重庆昆明",30,"CZ6459/60",2,"320"
"169","重庆昆明",30,"CZ6949/50",2,"73G"
"170","昆明重庆",30,"KY8027/8",4,"737"
"171","重庆昆明",30,"KY8053/4",4,"73G"
"172","重庆昆明",30,"MU2975/6",2,"320"
"173","重庆昆明",30,"MU2985/6",2,"320"
"174","昆明重庆",30,"MU5721",1,"73G"
"175","重庆昆明",30,"MU5722",1,"73G"
"176","昆明重庆",30,"MU5769",1,"320"
"177","重庆昆明",30,"MU5770",1,"320"
"178","昆明重庆",30,"MU5793",1,"73G"
"179","重庆昆明",30,"MU5794",3,"73G"
"180","昆明重庆",30,"MU5829",1,"73G"
"181","重庆昆明",30,"MU5830",1,"73G"
"182","昆明重庆",30,"MU5889/90",2,"73G"
"183","重庆昆明",30,"OQ2327",1,"320"
"184","昆明重庆",30,"OQ2328",1,"320"
"185","重庆昆明",30,"PN6105/6",2,"319"
"186","乌鲁木齐青岛",31,"CZ6933/4",4,"73G"
"187","乌鲁木齐青岛",31,"CZ6961/2",2,"73G"
"188","青岛乌鲁木齐",31,"SC4611/2",8,"738"
"189","青岛乌鲁木齐",31,"SC4633/4",2,"733"
"190","南阳广州",32,"CZ3221/2",2,"ERJ"
"191","南阳广州",32,"CZ3383/4",2,"ERJ"
"192","杭州大连",33,"3U8663/4",2,"320"
"193","杭州大连",33,"3U8943/4",2,"320"
"194","杭州大连",33,"CA1765/6",2,"319"
"195","大连杭州",33,"CZ6327/8",4,"321"
"196","大连杭州",33,"CZ6527/8",4,"319"
"197","大连杭州",33,"CZ6709/10",4,"319"
"198","杭州大连",33,"MF8025/6",2,"738"
"199","杭州大连",33,"MU2399/400",2,"320"
"200","重庆武汉",34,"3U8795/6",4,"ERJ"
"201","重庆武汉",34,"CZ3437/8",2,"738"
"202","重庆武汉",34,"CZ3445/6",2,"73G"
"203","武汉重庆",34,"MF8483/4",2,"738"
"204","武汉重庆",34,"MU2919/20",2,"EMB"
"205","重庆武汉",34,"OQ2385/6",4,"320"
"206","重庆武汉",34,"OQ2389/90",2,"320"
"207","重庆武汉",34,"PN6301/2",2,"319"
"208","武汉重庆",34,"SC4639/40",2,"733"
"209","满洲里北京首都",35,"CA1241/2",4,"733"
"210","北京首都满洲里",35,"HU7115",1,"738"
"211","满洲里北京首都",35,"HU7116",1,"738"
"212","北京首都满洲里",35,"HU7133",4,"738"
"213","满洲里北京首都",35,"HU7134",4,"738"
"214","满洲里北京南苑",35,"KN2935/6",2,"73G"
"215","重庆上海浦东",36,"3U8971/2",2,"320"
"216","重庆上海浦东",36,"3U8973/4",2,"320"
"217","重庆上海浦东",36,"3U8975/6",2,"320"
"218","重庆上海浦东",36,"9C8867/8",2,"320"
"219","重庆上海浦东",36,"9C8897/8",2,"320"
"220","重庆上海浦东",36,"9C8995/6",2,"320"
"221","重庆上海浦东",36,"CA1941/2",2,"319"
"222","重庆上海浦东",36,"CA4541/2",2,"738"
"223","上海虹桥重庆",36,"FM9267/8",2,"73G"
"224","上海浦东重庆",36,"FM9469",1,"738"
"225","重庆上海浦东",36,"FM9470",1,"738"
"226","重庆上海虹桥",36,"FM9545/6",2,"752"
"227","重庆上海虹桥",36,"FM9547/8",2,"738"
"228","上海虹桥重庆",36,"HO1245",1,"320"
"229","重庆上海浦东",36,"HO1246",1,"320"
"230","重庆上海浦东",36,"HO1247/8",2,"319"
"231","上海浦东重庆",36,"MU5419",2,"AB6"
"232","重庆上海浦东",36,"MU5420",1,"321"
"233","重庆上海浦东",36,"MU5421/2",2,"320"
"234","上海虹桥重庆",36,"MU5423",1,"321"
"235","重庆上海浦东",36,"MU5424",2,"AB6"
"236","重庆上海浦东",36,"MU5425/6",2,"320"
"237","上海浦东重庆",36,"MU5427",1,"321"
"238","重庆上海虹桥",36,"MU5428",1,"321"
"239","重庆上海浦东",36,"MU5451/2",2,"320"
"240","重庆上海浦东",36,"OQ2307/8",2,"319"
"241","郑州北海",39,"CZ6347/8",2,"738"
"242","长沙温州",40,"CA4577/8",2,"752"
"243","长沙温州",40,"CZ6955/6",4,"73G"
"244","长沙温州",40,"EU2227/8",6,"319"
"245","福州沈阳",41,"MF8029/30",2,"738"
"246","福州沈阳",41,"MF8061/2",2,"738"
"247","鄂尔多斯哈尔滨",42,"MU5837/8",2,"737"
"248","榆林北京首都",43,"GS7547/8",2,"E90"
"249","榆林北京南苑",43,"KN2913/4",4,"73G"
"250","榆林北京南苑",43,"KN2915/6",2,"73G"
"251","沈阳银川",44,"CZ6663/4",4,"320"
"252","厦门杭州",45,"MF8125/6",2,"738"
"253","厦门杭州",45,"MF8145/6",2,"738"
"254","杭州厦门",45,"MF8309/10",2,"738"
"255","杭州厦门",45,"MF8375/6",2,"738"
"256","厦门杭州",45,"MF8525/6",2,"738"
"257","杭州厦门",45,"MU2369/70",2,"733"
"258","厦门杭州",45,"MU2667/8",2,"73G"
"259","杭州厦门",45,"SC4683/4",2,"737"
"260","厦门杭州",45,"SC4885/6",10,"737"
"261","厦门杭州",45,"SC4973",1,"738"
"262","厦门杭州",45,"SC4973/4",8,"737"
"263","杭州厦门",45,"SC4974",1,"738"
"264","临沧昆明",46,"MU5961/2",2,"733"
"265","临沧昆明",46,"MU5963/4",2,"73G"
"266","重庆西宁",47,"3U8821",2,"320"
"267","西宁重庆",47,"3U8822",2,"320"
"268","成都银川",48,"3U8855/6",2,"320"
"269","银川成都",48,"CA4231/2",2,"319"
"270","长沙深圳",49,"CZ3389/90",2,"320"
"271","长沙深圳",49,"CZ3743/4",2,"M90"
"272","长沙深圳",49,"CZ3987/8",6,"321"
"273","长沙深圳",49,"CZ6889/90",2,"73G"
"274","深圳长沙",49,"HU7185",1,"738"
"275","长沙深圳",49,"HU7186",1,"738"
"276","长沙深圳",49,"ZH9937/8",2,"738"
"277","深圳长沙",49,"ZH9977",2,"738"
"278","长沙深圳",49,"ZH9978",1,"738"
"279","天津兰州",50,"GS6687/8",4,"ERJ"
"280","银川北京首都",52,"CA1213/4",2,"738"
"281","银川北京首都",52,"CA1217/8",2,"73G"
"282","银川北京首都",52,"CA1219/20",2,"738"
"283","银川北京首都",52,"CA1263/4",2,"738"
"284","北京首都银川",52,"CA1469",1,"737"
"285","银川北京首都",52,"CA1470",1,"737"
"286","银川北京首都",52,"CZ6117/8",4,"321"
"287","北京首都银川",52,"HU7233",1,"738"
"288","银川北京首都",52,"HU7234",1,"738"
"289","银川北京首都",52,"MU2121",1,"320"
"290","北京首都银川",52,"MU2122",1,"320"
"291","银川北京首都",52,"MU2123",1,"320"
"292","北京首都银川",52,"MU2124",1,"320"
"293","银川北京首都",52,"SC1195/6",2,"738"
"294","上海虹桥包头",53,"FM9135/6",2,"738"
"295","上海虹桥包头",53,"FM9437/8",2,"738"
"296","上海浦东包头",53,"HO1257",2,"320"
"297","包头上海浦东",53,"HO1258",2,"320"
"298","上海浦东包头",53,"HO1259/60",2,"320"
"299","海口杭州",54,"CZ6665/6",2,"733"
"300","海口杭州",54,"GS7521/2",2,"E90"
"301","杭州海口",54,"GS7567/8",2,"E90"
"302","海口杭州",54,"HU7053",1,"738"
"303","杭州海口",54,"HU7054",1,"738"
"304","海口杭州",54,"HU7061",2,"733"
"305","杭州海口",54,"HU7062",1,"733"
"306","深圳南阳",56,"CZ3919/20",4,"ERJ"
"307","上海浦东成都",57,"3U8961/2",2,"320"
"308","上海浦东成都",57,"3U8963/4",2,"321"
"309","上海浦东成都",57,"3U8965/6",2,"321"
"310","上海浦东成都",57,"CA1491",1,"343"
"311","成都上海浦东",57,"CA1492",1,"343"
"312","上海浦东成都",57,"CA1945/6",4,"319"
"313","上海浦东成都",57,"CA1947/8",2,"320"
"314","上海浦东成都",57,"CA1949/50",2,"320"
"315","上海浦东成都",57,"CA4501/2",2,"752"
"316","成都上海浦东",57,"CA4503",1,"319"
"317","上海浦东成都",57,"CA4504",1,"319"
"318","成都上海浦东",57,"CA4513",1,"319"
"319","上海浦东成都",57,"CA4514",1,"319"
"320","上海浦东成都",57,"CA4515/6",2,"733"
"321","上海虹桥成都",57,"FM9265/6",2,"73G"
"322","上海虹桥成都",57,"FM9465/6",4,"738"
"323","上海虹桥成都",57,"FM9541/2",2,"752"
"324","上海虹桥成都",57,"FM9543/4",2,"752"
"325","上海虹桥成都",57,"HO1119/20",2,"320"
"326","上海浦东成都",57,"MU5401",1,"320"
"327","成都上海浦东",57,"MU5402",1,"738"
"328","上海浦东成都",57,"MU5403",3,"AB6"
"329","成都上海浦东",57,"MU5406",3,"320"
"330","上海浦东成都",57,"MU5407",2,"320"
"331","成都上海浦东",57,"MU5408",1,"320"
"332","成都上海浦东",57,"MU5410",1,"320"
"333","上海浦东成都",57,"MU5411",1,"321"
"334","上海浦东成都",57,"MU5413",1,"73G"
"335","成都上海浦东",57,"MU5414",1,"321"
"336","上海浦东成都",57,"MU5415",1,"73G"
"337","成都上海浦东",57,"MU5416",1,"73G"
"338","锡林浩特呼和浩特",58,"CA1399/400",2,"733"
"339","锡林浩特呼和浩特",58,"GS6427/8",2,"EMB"
"340","锡林浩特呼和浩特",58,"GS6429/30",2,"EMB"
"341","锡林浩特呼和浩特",58,"GS6491/2",4,"ERJ"
"342","锡林浩特呼和浩特",58,"GS6493/4",2,"ERJ"
"343","锡林浩特呼和浩特",58,"GS6551/2",2,"ERJ"
"344","锡林浩特呼和浩特",58,"GS7413/4",2,"ERJ"
"345","呼和浩特锡林浩特",58,"MU3193",1,"ERJ"
"346","锡林浩特呼和浩特",58,"MU3194",1,"ERJ"
"347","锡林浩特呼和浩特",58,"MU3407/8",2,"ERJ"
"348","北京首都鞍山",59,"CZ6113/4",6,"319"
"349","延安西安",60,"GS7435/6",2,"E90"
"350","延安西安",60,"JR1501/2",2,"MA6"
"351","延安西安",60,"JR1509/10",2,"MA6"
"352","深圳济南",61,"CZ6487/8",4,"320"
"353","深圳济南",61,"HU7359",1,"738"
"354","济南深圳",61,"HU7360",1,"738"
"355","深圳济南",61,"HU7715",1,"738"
"356","济南深圳",61,"HU7716",1,"738"
"357","深圳济南",61,"SC1181/2",2,"733"
"358","深圳济南",61,"SC1187/8",2,"733"
"359","深圳济南",61,"SC1189/90",4,"733"
"360","深圳济南",61,"ZH9927",1,"738"
"361","济南深圳",61,"ZH9928",1,"738"
"362","深圳济南",61,"ZH9939",1,"738"
"363","济南深圳",61,"ZH9940",1,"738"
"364","上海浦东南宁",63,"9C8911/2",2,"320"
"365","上海虹桥南宁",63,"CZ3261/2",2,"738"
"366","上海浦东南宁",63,"CZ3289/90",2,"738"
"367","上海虹桥南宁",63,"FM9339/40",2,"738"
"368","上海虹桥南宁",63,"HO1171/2",2,"320"
"369","上海虹桥南宁",63,"MU5281/2",2,"320"
"370","上海虹桥南宁",63,"MU5369/70",2,"321"
"371","上海虹桥南宁",63,"MU5397/8",2,"320"
"372","上海虹桥南宁",63,"ZH9561/2",2,"73G"
"373","上海虹桥南宁",63,"ZH9577/8",2,"738"
"374","天津桂林",64,"BK2819/20",2,"738"
"375","杭州青岛",67,"CA1787/8",2,"319"
"376","杭州青岛",67,"CZ3265/6",2,"738"
"377","青岛杭州",67,"CZ6527/8",4,"319"
"378","青岛杭州",67,"CZ6709/10",4,"319"
"379","杭州青岛",67,"MF8525/6",2,"738"
"380","杭州青岛",67,"MU5271",1,"320"
"381","青岛杭州",67,"MU5272",1,"320"
"382","青岛杭州",67,"SC4683/4",2,"737"
"383","青岛杭州",67,"SC4689/90",2,"737"
"384","青岛杭州",67,"SC4773/4",6,"737"
"385","青岛杭州",67,"SC4775/6",4,"737"
"386","宜宾北京首都",68,"CA1459/60",2,"738"
"387","宜宾北京首都",68,"MU5703/4",4,"73G"
"388","西宁成都",69,"3U8519/20",2,"319"
"389","西宁成都",69,"3U8987/8",4,"320"
"390","成都西宁",69,"CA4205",1,"320"
"391","西宁成都",69,"CA4206",1,"319"
"392","西宁成都",69,"CA4211/2",2,"319"
"393","西宁成都",69,"TV9817/8",2,"319"
"394","深圳洛阳",70,"CZ6511/2",4,"320"
"395","西安南昌",71,"HU7649",1,"738"
"396","南昌西安",71,"HU7650",1,"738"
"397","南昌西安",71,"MF8207/8",2,"752"
"398","西安南昌",71,"MU2281",1,"320"
"399","南昌西安",71,"MU2282",1,"320"
"400","南昌西安",71,"MU5583",1,"320"
"401","西安南昌",71,"MU5584",1,"320"
"402","南昌西安",71,"SC4781/2",2,"733"
"403","锡林浩特北京首都",72,"CA1109/10",2,"733"
"404","锡林浩特北京南苑",72,"KN2265/6",2,"738"
"405","黄山厦门",73,"JD5287/8",4,"319"
"406","景德镇北京首都",74,"CA1887/8",2,"733"
"407","成都济宁",79,"EU2709/10",4,"319"
"408","成都北海",203,"EU2715/6",4,"319"
"409","常州北京首都",208,"CA1825/6",2,"738"
"410","北京南苑常州",208,"KN2925/6",2,"73G"
"411","常州北京南苑",208,"KN2933/4",2,"738"
"412","常州北京首都",208,"MU5691/2",2,"320"
"413","重庆北海",259,"EU2717/8",4,"319"
"414","大连北京首都",328,"CA1605/6",2,"738"
"415","大连北京首都",328,"CA1607/8",4,"738"
"416","大连北京首都",328,"CA1641/2",4,"738"
"417","大连北京首都",328,"CA1667/8",2,"738"
"418","大连北京首都",328,"CA1675/6",2,"738"
"419","大连北京首都",328,"CA1698",2,"738"
"420","北京首都大连",328,"CA1699",1,"738"
"421","北京首都大连",328,"CN7183",2,"738"
"422","大连北京首都",328,"CN7184",1,"738"
"423","大连北京首都",328,"CZ6121/2",2,"321"
"424","大连北京首都",328,"CZ6123",2,"319"
"425","北京首都大连",328,"CZ6124",1,"319"
"426","大连北京首都",328,"CZ6125",3,"319"
"427","北京首都大连",328,"CZ6126",2,"319"
"428","大连北京首都",328,"CZ6127/8",2,"321"
"429","大连北京首都",328,"CZ6129/30",4,"319"
"430","大连北京首都",328,"CZ6131",1,"319"
"431","大连北京首都",328,"CZ6131/2",4,"319"
"432","北京首都大连",328,"CZ6132",1,"319"
"433","大连北京首都",328,"CZ6133/4",6,"321"
"434","大连北京首都",328,"MU2311",2,"738"
"435","北京首都大连",328,"MU2312",2,"738"
"436","北京首都大连",328,"MU3173",1,"738"
"437","大连北京首都",328,"MU3174",1,"738"
"438","重庆长春",363,"3U8863/4",2,"320"
"439","长春重庆",363,"CZ6459/60",2,"320"
"440","北京首都东营",379,"HU7615",1,"738"
"441","东营北京首都",379,"HU7616",1,"738"
"442","敦煌北京首都",381,"CA1287/8",2,"738"
"443","大连长春",413,"CZ3677/8",2,"320"
"444","大连长春",413,"CZ6651/2",2,"73G"
"445","大连长春",413,"MU2771",4,"320"
"446","长春大连",413,"MU2772",3,"320"
"447","大连长春",413,"ZH9887/8",2,"738"
"448","赣州北京首都",424,"CZ3255/6",2,"320"
"449","广元北京首都",432,"CA1457/8",6,"73G"
"450","成都大连",498,"3U8811/2",2,"321"
"451","成都大连",498,"3U8813/4",4,"319"
"452","大连成都",498,"CZ6433/4",2,"319"
"453","大连成都",498,"CZ6435/6",4,"319"
"454","成都大连",498,"EU2727/8",2,"320"
"455","成都大连",498,"EU2757/8",2,"320"
"456","广州长沙",546,"CZ3165/6",2,"ERJ"
"457","长沙广州",546,"CZ3375/6",2,"320"
"458","长沙广州",546,"CZ3379",1,"320"
"459","广州长沙",546,"CZ3380",1,"320"
"460","长沙广州",546,"CZ3387/8",4,"320"
"461","广州长沙",546,"ZH9683/4",2,"320"
"462","北海海口",550,"MU3149",1,"ERJ"
"463","海口北海",550,"MU3150",1,"ERJ"
"464","海口北京首都",578,"CA1355/6",2,"738"
"465","海口北京首都",578,"CZ3119/20",2,"321"
"466","海口北京首都",578,"CZ6365/6",2,"320"
"467","海口北京首都",578,"CZ6707/8",2,"321"
"468","海口北京首都",578,"HU7081",1,"738"
"469","北京首都海口",578,"HU7082",1,"738"
"470","海口北京首都",578,"HU7181",1,"738"
"471","北京首都海口",578,"HU7182",1,"738"
"472","海口北京首都",578,"HU7281",1,"738"
"473","北京首都海口",578,"HU7282",1,"738"
"474","海口北京首都",578,"HU7381",1,"738"
"475","北京首都海口",578,"HU7382",1,"738"
"476","贵阳长沙",651,"CZ3655/6",2,"73G"
"477","贵阳长沙",651,"CZ3781/2",2,"73G"
"478","贵阳长沙",651,"CZ3791/2",2,"73G"
"479","长沙贵阳",651,"MF8465/6",2,"738"
"480","长沙贵阳",651,"MU2965",2,"320"
"481","长沙贵阳",651,"MU2965/6",2,"320"
"482","贵阳长沙",651,"MU2966",1,"320"
"483","长沙贵阳",651,"ZH7021/2",2,"320"
"484","长沙海口",687,"BK2855/6",2,"738"
"485","长沙海口",687,"CZ3371/2",4,"320"
"486","长沙海口",687,"EU2726/5",2,"319"
"487","长沙海口",687,"GS7561/2",4,"E90"
"488","海口长沙",687,"HU7035",1,"733"
"489","长沙海口",687,"HU7036",2,"733"
"490","海口长沙",687,"HU7105/6",2,"737"
"491","海口长沙",687,"HU7227",2,"738"
"492","长沙海口",687,"HU7228",1,"738"
"493","海口长沙",687,"HU7259",1,"733"
"494","海口长沙",687,"HU7259/60",2,"733"
"495","长沙海口",687,"HU7260",1,"733"
"496","长沙海口",687,"HU7333",2,"738"
"497","长沙海口",687,"HU7333/4",4,"737"
"498","海口长沙",687,"HU7334",2,"734"
"499","长沙海口",687,"JD5209/10",2,"319"
"500","海口长沙",687,"JD5639/40",2,"319"
"501","长沙海口",687,"MU2293",1,"73G"
"502","杭州长春",703,"CZ6629/30",2,"321"
"503","杭州长春",703,"MF8053/4",2,"738"
"504","佳木斯北京首都",761,"CA1671/2",2,"733"
"505","佳木斯北京首都",761,"CA1691/2",2,"733"
"506","北京首都佳木斯",761,"HU7621",1,"734"
"507","佳木斯北京首都",761,"HU7622",1,"734"
"508","嘉峪关北京首都",763,"FM9285",1,"738"
"509","北京首都嘉峪关",763,"FM9286",1,"738"
"510","济南北京首都",774,"SC1151",1,"733"
"511","北京首都济南",774,"SC1152",1,"733"
"512","济南北京首都",774,"SC1155",1,"733"
"513","北京首都济南",774,"SC1156",1,"733"
"514","济南北京首都",774,"SC1157",1,"733"
"515","北京首都济南",774,"SC1158",1,"733"
"516","济南北京首都",774,"SC1159/60",2,"733"
"517","广州赣州",798,"CZ3637/8",2,"ERJ"
"518","广州赣州",798,"CZ6929/30",2,"ERJ"
"519","广州广元",806,"CA1421/2",2,"73G"
"520","贵阳福州",868,"EU2731/2",4,"319"
"521","贵阳福州",868,"G52677/8",2,"CR2"
"522","福州贵阳",868,"MF8421/2",6,"752"
"523","长沙济南",877,"CZ3791/2",2,"73G"
"524","长沙济南",877,"HU7105/6",2,"737"
"525","长沙济南",877,"HU7227",2,"738"
"526","济南长沙",877,"HU7228",1,"738"
"527","长沙济南",877,"MF8051/2",2,"738"
"528","长沙济南",877,"MF8571/2",4,"738"
"529","长沙济南",877,"SC4893/4",4,"CR2"
"530","长沙济南",877,"SC4917/8",4,"733"
"531","兰州北京首都",894,"CA1221/2",2,"738"
"532","兰州北京首都",894,"CA1271/2",2,"738"
"533","兰州北京首都",894,"CA1273/4",2,"738"
"534","兰州北京首都",894,"CA1277/8",2,"738"
"535","兰州北京首都",894,"FM9285",1,"738"
"536","北京首都兰州",894,"FM9286",1,"738"
"537","北京首都兰州",894,"HU7231",1,"738"
