"","city1_2","flight","plane","city1","city2","city3","city4","city5","remarks","flight_account","flag"
"1","阿坝成都","CA4218","319","阿坝","成都",NA,NA,NA,NA,2,18903
"2","阿坝成都","CA4220","319","阿坝","成都",NA,NA,NA,"待航线走向批复后执行",3,18903
"3","阿坝重庆","3U8119/20","319","阿坝","重庆",NA,NA,NA,NA,7,23570
"4","阿尔山北京南苑","KN2986","737","阿尔山","北京南苑",NA,NA,NA,"待航线走向批复后执行",4,25664
"5","阿尔山哈尔滨","G52717","CR9","阿尔山","哈尔滨",NA,NA,NA,NA,4,22704
"6","阿尔山呼和浩特","G52776","CR9","阿尔山","呼和浩特",NA,NA,NA,NA,3,8494
"7","阿尔山呼和浩特","G52718","CR9","阿尔山","呼和浩特",NA,NA,NA,NA,4,8494
"8","阿尔山乌兰浩特","G52744","CR9","阿尔山","乌兰浩特",NA,NA,NA,NA,4,23724
"9","阿尔山乌兰浩特","G52744","CR9","阿尔山","乌兰浩特","呼和浩特",NA,NA,NA,4,23724
"10","阿尔山乌兰浩特","G52775","CR9","阿尔山","乌兰浩特",NA,NA,NA,NA,3,23724
"11","阿克苏成都","CA4244","320","阿克苏","成都",NA,NA,NA,NA,7,19273
"12","阿克苏和田","CZ8613","738","阿克苏","和田",NA,NA,NA,"或73G/E90执行 与MF4539代码共享",2,23571
"13","阿克苏乌鲁木齐","CZ6870","738","阿克苏","乌鲁木齐",NA,NA,NA,"或73G/E90执行 与MF4406 MU4610代码共享",6,23572
"14","阿克苏乌鲁木齐","CZ6919","73G","阿克苏","乌鲁木齐","杭州",NA,NA,"与MF4445代码共享 或752/738/E90执行",7,23572
"15","阿克苏乌鲁木齐","CZ6919","73G","阿克苏","乌鲁木齐",NA,NA,NA,"与MF4445代码共享 或752/738/E90执行",7,23572
"16","阿克苏乌鲁木齐","CZ6870","738","阿克苏","乌鲁木齐",NA,NA,NA,"或73G/E90执行 与MF4406 MU4610代码共享",1,23572
"17","阿克苏乌鲁木齐","GS7512","E90","阿克苏","乌鲁木齐",NA,NA,NA,"或320/EM4执行",3,23572
"18","阿克苏乌鲁木齐","CZ6868","73G","阿克苏","乌鲁木齐",NA,NA,NA,"与MF4404 MU4608代码共享 或738/E90执行",7,23572
"19","阿克苏乌鲁木齐","HU7354","738","阿克苏","乌鲁木齐","上海虹桥",NA,NA,NA,7,23572
"20","阿克苏乌鲁木齐","GS7512","E90","阿克苏","乌鲁木齐",NA,NA,NA,"或320/EM4执行",4,23572
"21","阿克苏乌鲁木齐","CZ6846","E90","阿克苏","乌鲁木齐",NA,NA,NA,"或738/73G执行 与MF4384 MU4590代码共享",5,23572
"22","阿克苏乌鲁木齐","CZ6866","E90","阿克苏","乌鲁木齐",NA,NA,NA,"与MF4402 MU4604代码共享 或738/73G执行",7,23572
"23","阿克苏乌鲁木齐","CZ6862","73G","阿克苏","乌鲁木齐",NA,NA,NA,"与MF4398 MU4600代码共享 或738/E90执行",7,23572
"24","阿克苏乌鲁木齐","GS7516","E90","阿克苏","乌鲁木齐",NA,NA,NA,"或320/EM4执行",7,23572
"25","阿克苏乌鲁木齐","GS7514","E90","阿克苏","乌鲁木齐",NA,NA,NA,"或320/EM4执行",7,23572
"26","阿克苏乌鲁木齐","CZ6860","738","阿克苏","乌鲁木齐",NA,NA,NA,"或73G/E90执行 与MF4396 MU4598代码共享",4,23572
"27","阿克苏乌鲁木齐","HU7354","738","阿克苏","乌鲁木齐",NA,NA,NA,NA,7,23572
"28","阿克苏乌鲁木齐","UQ2523/4","738","阿克苏","乌鲁木齐",NA,NA,NA,"执行日期7.1-10.29",7,23572
"29","阿克苏乌鲁木齐","GS7518","E90","阿克苏","乌鲁木齐",NA,NA,NA,"或320/EM4执行",7,23572
"30","阿克苏乌鲁木齐","CZ6846","E90","阿克苏","乌鲁木齐",NA,NA,NA,"或738/73G执行 与MF4384 MU4590代码共享",2,23572
"31","阿克苏乌鲁木齐","CZ8614","738","阿克苏","乌鲁木齐",NA,NA,NA,"或73G/E90执行 与MF4540代码共享",2,23572
"32","阿克苏乌鲁木齐","CZ6860","738","阿克苏","乌鲁木齐",NA,NA,NA,"或73G/E90执行 与MF4396 MU4598代码共享",1,23572
"33","阿克苏西安","SC8816","738","阿克苏","西安",NA,NA,NA,"或737执行；与CA8816代码共享",7,21646
"34","阿克苏西安","SC8816","738","阿克苏","西安","青岛",NA,NA,"或737执行；与CA8816代码共享",7,21646
"35","阿克苏重庆","CA4576","738","阿克苏","重庆",NA,NA,NA,NA,3,24255
"36","阿克苏重庆","CA4576","738","阿克苏","重庆",NA,NA,NA,NA,1,24255
"37","阿拉善右旗阿拉善左旗","BK2810","MA6","阿拉善右旗","阿拉善左旗",NA,NA,NA,NA,5,18911
"38","阿拉善右旗阿拉善左旗","BK2764","MA6","阿拉善右旗","阿拉善左旗",NA,NA,NA,"待航路走向批复后执行",2,18911
"39","阿拉善右旗额济纳旗","BK2763","MA6","阿拉善右旗","额济纳旗",NA,NA,NA,"待航路走向批复后执行",2,23679
"40","阿拉善左旗阿拉善右旗","BK2763","MA6","阿拉善左旗","阿拉善右旗",NA,NA,NA,"待航路走向批复后执行",2,18911
"41","阿拉善左旗阿拉善右旗","BK2763","MA6","阿拉善左旗","阿拉善右旗","额济纳旗",NA,NA,"待航路走向批复后执行",2,18911
"42","阿拉善左旗阿拉善右旗","BK2809","MA6","阿拉善左旗","阿拉善右旗",NA,NA,NA,NA,5,18911
"43","阿拉善左旗额济纳旗","JR1513","MA6","阿拉善左旗","额济纳旗",NA,NA,NA,"与MU8107代号共享；待航线走向批复后执行",7,23576
"44","阿拉善左旗呼和浩特","BK2783","MA6","阿拉善左旗","呼和浩特",NA,NA,NA,NA,5,18910
"45","阿拉善左旗呼和浩特","BK2878","MA6","阿拉善左旗","呼和浩特","天津",NA,NA,NA,2,18910
"46","阿拉善左旗呼和浩特","BK2878","MA6","阿拉善左旗","呼和浩特",NA,NA,NA,NA,2,18910
"47","阿拉善左旗呼和浩特","BK2841","MA6","阿拉善左旗","呼和浩特",NA,NA,NA,NA,7,18910
"48","阿拉善左旗西安","JR1514","MA6","阿拉善左旗","西安",NA,NA,NA,"与MU8108代号共享；待航线走向批复后执行",7,23875
"49","阿勒泰乌鲁木齐","CZ6856","E90","阿勒泰","乌鲁木齐",NA,NA,NA,"或738/73G执行 与MF4394代码共享",7,18896
"50","阿勒泰乌鲁木齐","CZ6844","E90","阿勒泰","乌鲁木齐",NA,NA,NA,"或738/73G执行 与MF4382代码共享",1,18896
"51","阿勒泰乌鲁木齐","CZ6844","E90","阿勒泰","乌鲁木齐",NA,NA,NA,"执行日期0701-1029执行 或738/73G执行 与MF4382代码共享",3,18896
"52","阿勒泰乌鲁木齐","CZ6858","73G","阿勒泰","乌鲁木齐",NA,NA,NA,"执行日期0601-1029执行 或738/E90执行",1,18896
"53","阿勒泰乌鲁木齐","GS7463/4","EMB","阿勒泰","乌鲁木齐",NA,NA,NA,"执行日期：6.11-8.31；9.1-10.6",7,18896
"54","阿勒泰乌鲁木齐","GS7556","E90","阿勒泰","乌鲁木齐",NA,NA,NA,"或320/EM4执行",6,18896
"55","阿勒泰乌鲁木齐","CZ6844","E90","阿勒泰","乌鲁木齐",NA,NA,NA,"或738/73G执行 与MF4382代码共享",3,18896
"56","阿勒泰乌鲁木齐","CZ6842","E90","阿勒泰","乌鲁木齐",NA,NA,NA,"或738/73G执行 与MF4380代码共享",7,18896
"57","阿勒泰乌鲁木齐","GS7556","E90","阿勒泰","乌鲁木齐",NA,NA,NA,"或320/EM4执行",1,18896
"58","阿勒泰乌鲁木齐","CZ6858","73G","阿勒泰","乌鲁木齐",NA,NA,NA,"执行日期0601-1029执行 或738/E90执行",1,18896
"59","阿勒泰乌鲁木齐","CZ6858","73G","阿勒泰","乌鲁木齐",NA,NA,NA,"执行日期0601-1029执行 或738/E90执行",1,18896
"60","阿勒泰乌鲁木齐","CZ6857/8","737","阿勒泰","乌鲁木齐",NA,NA,NA,"执行日期7.1-9.30",1,18896
"61","阿勒泰乌鲁木齐","GS7558","E90","阿勒泰","乌鲁木齐",NA,NA,NA,"或320/EM4执行",7,18896
"62","阿勒泰乌鲁木齐","CZ6858","73G","阿勒泰","乌鲁木齐",NA,NA,NA,"执行日期0601-1029执行 或738/E90执行",3,18896
"63","阿里喀什","MU2132","320","阿里","喀什",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",1,9074
"64","阿里拉萨","TV9808","319","阿里","拉萨",NA,NA,NA,NA,7,10094
"65","阿里拉萨","TV9918","319","阿里","拉萨",NA,NA,NA,NA,7,10094
"66","安庆北京首都","HU7681","738","安庆","北京首都",NA,NA,NA,"待航路走向批复后执行",7,4303
"67","安庆广州","CZ3586","319","安庆","广州",NA,NA,NA,"与MF1414 MU3309代码共享",4,8965
"68","安庆海口","HU7682","738","安庆","海口",NA,NA,NA,"待航路走向批复后执行",7,24263
"69","安庆昆明","8L9960","73G","安庆","昆明",NA,NA,NA,"或738/319/320执行。待航路走向批复后执行。",3,21654
"70","安庆宁波","8L9959","73G","安庆","宁波",NA,NA,NA,"或738/319/320执行。待航路走向批复后执行。",3,21655
"71","安庆厦门","GS7633","E90","安庆","厦门",NA,NA,NA,"或320/EM4执行 待航路走向批复后执行",4,9642
"72","安庆上海虹桥","MU2220","320","安庆","上海虹桥",NA,NA,NA,"执行日期0327-1029执行",2,1119
"73","安庆上海虹桥","MU2220","320","安庆","上海虹桥",NA,NA,NA,"执行日期0327-1029执行",5,1119
"74","安庆西安","GS7634","E90","安庆","西安",NA,NA,NA,"或320/EM4执行 待航路走向批复后执行",4,24261
"75","安顺北京南苑","KN5226","738","安顺","北京南苑",NA,NA,NA,"待航线走向批复后执行",7,21664
"76","安顺桂林","GS7601/2","E90","安顺","桂林",NA,NA,NA,NA,4,23873
"77","安顺桂林","GS7601/2","E90","安顺","桂林",NA,NA,NA,NA,4,23873
"78","安顺杭州","GJ8870","320","安顺","杭州",NA,NA,NA,"待航线走向批复后执行",4,21662
"79","安顺杭州","GJ8880","320","安顺","杭州",NA,NA,NA,"待航线走向批复后执行",3,21662
"80","安顺昆明","MU5838","738","安顺","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G执行 待航路走向批复后执行",3,11520
"81","安顺丽江","GJ8869","320","安顺","丽江",NA,NA,NA,"待航线走向批复后执行",4,21663
"82","安顺三亚","G52825","CR9","安顺","三亚",NA,NA,NA,"待航线走向批复后执行",3,21666
"83","安顺上海虹桥","MU5837","738","安顺","上海虹桥",NA,NA,NA,"执行日期0327-1029执行 或73G执行 待航路走向批复后执行",3,24270
"84","安顺重庆","G52826","CR9","安顺","重庆",NA,NA,NA,"待航线走向批复后执行",3,21340
"85","鞍山北京首都","CZ6113","320","鞍山","北京首都",NA,NA,NA,"与MF1790 MU3555代码共享 或321/319执行 待航线走向批复后执行",7,59
"86","鞍山广州","CZ6564","319","鞍山","广州",NA,NA,NA,"与MF4170代码共享 或321/320/738/737/E90执行 待航线走向批复后执行",4,21648
"87","鞍山上海浦东","FM9198","73G","鞍山","上海浦东",NA,NA,NA,"或333/767/738执行 执行日期0327-1029执行 待航路走向批复后执行",7,12518
"88","巴彦淖尔北京南苑","KN2968","738","巴彦淖尔","北京南苑",NA,NA,NA,"待航线走向批复后执行",7,8203
"89","巴彦淖尔北京首都","CA1148","738","巴彦淖尔","北京首都",NA,NA,NA,"待航线走向批复后执行",7,8203
"90","巴彦淖尔呼和浩特","GS6646","E90","巴彦淖尔","呼和浩特",NA,NA,NA,"或320/EM4执行 待航路走向批复后执行",7,10910
"91","巴彦淖尔呼和浩特","GS6652","EMB","巴彦淖尔","呼和浩特",NA,NA,NA,"或320/E90执行 待航路走向批复后执行",7,10910
"92","巴彦淖尔呼和浩特","GS6648","EMB","巴彦淖尔","呼和浩特",NA,NA,NA,"或320/E90执行 待航路走向批复后执行",7,10910
"93","巴彦淖尔西安","GS6645","E90","巴彦淖尔","西安",NA,NA,NA,"或320/EM4执行 待航路走向批复后执行",7,23299
"94","白山北京首都","CZ8612/1","321","白山","北京首都",NA,NA,NA,NA,4,12571
"95","白山北京首都","CZ3683/4","321","白山","北京首都","白山",NA,NA,NA,7,12571
"96","白山北京首都","CZ3683/4","321","白山","北京首都",NA,NA,NA,NA,7,12571
"97","白山北京首都","CZ8612/1","321","白山","北京首都",NA,NA,NA,"或A320执行",7,12571
"98","白山大连","9C8908","320","白山","大连","深圳",NA,NA,"执行日期0410-1029执行 待航线走向批复后执行",7,8578
"99","白山大连","9C8908","320","白山","大连",NA,NA,NA,"执行日期0410-1029执行 待航线走向批复后执行",7,8578
"100","白山哈尔滨","BK2734","MA6","白山","哈尔滨",NA,NA,NA,"待航路走向批复后执行",7,18768
"101","白山青岛","MU9637/8","320","白山","青岛",NA,NA,NA,NA,6,11469
"102","白山上海浦东","9C8532","320","白山","上海浦东",NA,NA,NA,"执行日期0601-1029执行",3,9140
"103","白山上海浦东","9C8532","320","白山","上海浦东",NA,NA,NA,"执行日期0601-1029执行",1,9140
"104","白山上海浦东","9C8532","320","白山","上海浦东",NA,NA,NA,"执行日期0601-1029执行",1,9140
"105","白山上海浦东","9C8841/2","320","白山","上海浦东",NA,NA,NA,NA,2,9140
"106","白山上海浦东","9C8532","320","白山","上海浦东",NA,NA,NA,"执行日期0601-1029执行",1,9140
"107","白山上海浦东","9C8842","320","白山","上海浦东",NA,NA,NA,"执行日期0601-1029执行",4,9140
"108","白山上海浦东","9C8532","320","白山","上海浦东",NA,NA,NA,"执行日期0601-1029执行",1,9140
"109","白山上海浦东","9C8842","320","白山","上海浦东",NA,NA,NA,"执行日期0601-1029执行",1,9140
"110","白山沈阳","CZ6315","320","白山","沈阳","广州",NA,NA,"与MF1958 MU4791代码共享 或321/319执行 待航线走向批复后执行",7,18662
"111","白山沈阳","CZ6315","320","白山","沈阳",NA,NA,NA,"与MF1958 MU4791代码共享 或321/319执行 待航线走向批复后执行",7,18662
"112","白山天津","HO1136","320","白山","天津","上海浦东",NA,NA,NA,7,12697
"113","白山天津","9C8690","320","白山","天津",NA,NA,NA,NA,7,12697
"114","白山天津","HO1136","320","白山","天津",NA,NA,NA,NA,7,12697
"115","白山烟台","MU9627/8","320","白山","烟台",NA,NA,NA,NA,2,25575
"116","白山延吉","BK3003","MA6","白山","延吉",NA,NA,NA,"待航路走向批复后执行",7,21579
"117","白山长春","CZ6155","319","白山","长春","上海浦东",NA,NA,"或320/321执行 与MF1830 MU4759代码共享 待航路走向批复后执行",2,18947
"118","白山长春","CZ6155","319","白山","长春",NA,NA,NA,"或320/321执行 与MF1830 MU4759代码共享 待航路走向批复后执行",2,18947
"119","白山长春","CZ6155","319","白山","长春",NA,NA,NA,"或320/321执行 与MF1830 MU4759代码共享 待航路走向批复后执行",5,18947
"120","白山长春","BK2753","MA6","白山","长春",NA,NA,NA,"待航路走向批复后执行",7,18947
"121","白山长春","CZ6155","319","白山","长春","上海浦东",NA,NA,"或320/321执行 与MF1830 MU4759代码共享 待航路走向批复后执行",5,18947
"122","百色广州","HU7758","737","百色","广州",NA,NA,NA,"待航路走向批复后执行 或738执行",3,17232
"123","百色桂林","G52727","CR9","百色","桂林",NA,NA,NA,"待航线走向批复后执行",4,21338
"124","百色深圳","BK2860","737","百色","深圳",NA,NA,NA,"待航路走向批复后执行",2,19271
"125","百色深圳","BK2860","737","百色","深圳","天津",NA,NA,"待航路走向批复后执行",2,19271
"126","百色重庆","MU5494","319","百色","重庆","上海浦东",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",1,17236
"127","百色重庆","MU5494","319","百色","重庆",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",1,17236
"128","百色重庆","MU5494","319","百色","重庆","上海浦东",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",1,17236
"129","百色重庆","MU5494","319","百色","重庆",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",1,17236
"130","百色重庆","MU5494","319","百色","重庆","上海浦东",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",1,17236
"131","百色重庆","MU5494","319","百色","重庆",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",1,17236
"132","百色重庆","G52728","CR9","百色","重庆",NA,NA,NA,"待航线走向批复后执行",4,17236
"133","包头北京南苑","KN2906","738","包头","北京南苑",NA,NA,NA,"待航线走向批复后执行",7,6705
"134","包头北京南苑","KN2902","738","包头","北京南苑",NA,NA,NA,"待航线走向批复后执行",7,6705
"135","包头北京南苑","KN2908","738","包头","北京南苑",NA,NA,NA,"待航线走向批复后执行",7,6705
"136","包头北京首都","CA1144","738","包头","北京首都",NA,NA,NA,NA,1,6705
"137","包头北京首都","JD5118","319","包头","北京首都",NA,NA,NA,"或320/321/330执行",7,6705
"138","包头北京首都","CA1136","737","包头","北京首都",NA,NA,NA,NA,7,6705
"139","包头北京首都","CA1108","738","包头","北京首都",NA,NA,NA,NA,7,6705
"140","包头北京首都","CA1122","738","包头","北京首都",NA,NA,NA,NA,7,6705
"141","包头北京首都","CA1144","738","包头","北京首都",NA,NA,NA,NA,1,6705
"142","包头北京首都","HU7126","738","包头","北京首都",NA,NA,NA,NA,5,6705
"143","包头成都","CZ6455","319","包头","成都",NA,NA,NA,"与MF4075 G55122代码共享 或321/320执行",4,10301
"144","包头赤峰","G52845","CR9","包头","赤峰",NA,NA,NA,"待航线走向批复后执行",4,8343
"145","包头赤峰","G52845","CR9","包头","赤峰",NA,NA,NA,"待航线走向批复后执行",4,8343
"146","包头赤峰","G52845","CR9","包头","赤峰",NA,NA,NA,"待航线走向批复后执行",3,8343
"147","包头赤峰","G52845","CR9","包头","赤峰",NA,NA,NA,"待航线走向批复后执行",3,8343
"148","包头大连","CZ6527/8","320","包头","大连",NA,NA,NA,NA,4,8115
"149","包头大连","CZ6527/8","320","包头","大连",NA,NA,NA,NA,3,8115
"150","包头大连","CA8916","738","包头","大连",NA,NA,NA,NA,3,8115
"151","包头大连","G52761","CR9","包头","大连",NA,NA,NA,NA,3,8115
"152","包头广州","ZH9758","320","包头","广州",NA,NA,NA,"或739/738/319执行;同CA3564 KY9758代码共享",4,6586
"153","包头哈尔滨","MU5779","738","包头","哈尔滨",NA,NA,NA,"执行日期0327-1029执行 或73G执行",7,24284
"154","包头杭州","CA1780","319","包头","杭州",NA,NA,NA,NA,7,7392
"155","包头昆明","MU5780","738","包头","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G执行",7,9586
"156","包头洛阳","CZ6764","320","包头","洛阳",NA,NA,NA,"与MF4308 G55152 MU4824代码共享 或321/320/319执行",3,9302
"157","包头洛阳","CZ6764","320","包头","洛阳","深圳",NA,NA,"与MF4308 G55152 MU4824代码共享 或321/320/319执行",3,9302
"158","包头南京","MU2892","320","包头","南京",NA,NA,NA,"执行日期0327-1029执行",4,9829
"159","包头南京","MU2892","320","包头","南京","厦门",NA,NA,"执行日期0327-1029执行",4,9829
"160","包头南京","MU2892","320","包头","南京",NA,NA,NA,"执行日期0327-1029执行",3,9829
"161","包头南京","MU7805/6","320","包头","南京",NA,NA,NA,NA,1,9829
"162","包头南京","MU2892","320","包头","南京","厦门",NA,NA,"执行日期0327-1029执行",3,9829
"163","包头上海虹桥","HO1058","320","包头","上海虹桥",NA,NA,NA,NA,3,53
"164","包头上海浦东","FM9136","738","包头","上海浦东",NA,NA,NA,"或333/767/73G执行 执行日期0327-1029执行",7,53
"165","包头上海浦东","HO1058","320","包头","上海浦东",NA,NA,NA,NA,1,53
"166","包头上海浦东","HO1058","320","包头","上海浦东",NA,NA,NA,NA,3,53
"167","包头上海浦东","FM9438","738","包头","上海浦东",NA,NA,NA,"或333/767/73G执行 执行日期0327-1029执行",1,53
"168","包头上海浦东","FM9438","738","包头","上海浦东",NA,NA,NA,"或333/767/73G执行 执行日期0327-1029执行",6,53
"169","包头沈阳","CZ6496","319","包头","沈阳",NA,NA,NA,"与MF4108 G55132代码共享 或321/320执行",4,10547
"170","包头沈阳","CZ6456","319","包头","沈阳",NA,NA,NA,"与MF4076 G55123代码共享 或321/320执行",4,10547
"171","包头沈阳","CZ6414","319","包头","沈阳",NA,NA,NA,"与MF4038 G55109代码共享 或321/320执行",3,10547
"172","包头石家庄","NS3323","E90","包头","石家庄","贵阳",NA,NA,"或738/73G执行;同MF7079、CZ9884代码共享",7,21688
"173","包头石家庄","CZ6648","320","包头","石家庄","长沙",NA,NA,"与MF4226 NS6648 G55146代码共享 或321执行",4,21688
"174","包头石家庄","CZ6648","320","包头","石家庄",NA,NA,NA,"与MF4226 NS6648 G55146代码共享 或321执行",4,21688
"175","包头石家庄","CZ6648","320","包头","石家庄","长沙",NA,NA,"与MF4226 NS6648 G55146代码共享 或321执行  执行日期0412-1029执行",3,21688
"176","包头石家庄","NS3323","E90","包头","石家庄",NA,NA,NA,"或738/73G执行;同MF7079、CZ9884代码共享",7,21688
"177","包头石家庄","HU7156","738","包头","石家庄",NA,NA,NA,NA,7,21688
"178","包头石家庄","CZ6648","320","包头","石家庄",NA,NA,NA,"与MF4226 NS6648 G55146代码共享 或321执行  执行日期0412-1029执行",3,21688
"179","包头石家庄","HU7156","738","包头","石家庄","杭州",NA,NA,NA,7,21688
"180","包头太原","SC4904","738","包头","太原",NA,NA,NA,"或737执行;与CA4904代码共享",7,6087
"181","包头太原","SC4904","738","包头","太原","济南",NA,NA,"或737执行;与CA4904代码共享",7,6087
"182","包头天津","GS7908","EMB","包头","天津",NA,NA,NA,"或320/E90执行",1,8759
"183","包头天津","GS7908","EMB","包头","天津",NA,NA,NA,"或320/E90执行",2,8759
"184","包头天津","SC4644","CR7","包头","天津",NA,NA,NA,"或737、738执行;与CA4644代码共享",3,8759
"185","包头天津","SC4644","CR7","包头","天津","青岛",NA,NA,"或737、738执行;与CA4644代码共享",3,8759
"186","包头乌鲁木齐","CZ6495","319","包头","乌鲁木齐",NA,NA,NA,"与MF4107 G55131代码共享 或321/320执行",4,21694
"187","包头乌鲁木齐","CZ6413","319","包头","乌鲁木齐",NA,NA,NA,"与MF4037 G55108代码共享 或321/320执行",3,21694
"188","包头武汉","CZ6208","738","包头","武汉",NA,NA,NA,"与MF1879 G55082代码共享",1,11880
"189","包头武汉","CZ6208","738","包头","武汉",NA,NA,NA,"与MF1879 G55082代码共享",6,11880
"190","包头西安","GS7907","EMB","包头","西安",NA,NA,NA,"或320/E90执行",1,11651
"191","包头西安","CZ6586","319","包头","西安","三亚",NA,NA,"或321/320执行",3,11651
"192","包头西安","GS7907","EMB","包头","西安",NA,NA,NA,"或320/E90执行",2,11651
"193","包头西安","GS7614","E90","包头","西安",NA,NA,NA,"或320/EM4执行",4,11651
"194","包头西安","CZ6586","319","包头","西安",NA,NA,NA,"或321/320执行",3,11651
"195","包头长春","CZ6207","738","包头","长春",NA,NA,NA,"与MF1878 G55081代码共享",1,12951
"196","包头长春","CZ6207","738","包头","长春",NA,NA,NA,"与MF1878 G55081代码共享",1,12951
"197","包头长春","CZ6207","738","包头","长春",NA,NA,NA,"与MF1878 G55081代码共享",1,12951
"198","包头长春","CZ6207","738","包头","长春",NA,NA,NA,"与MF1878 G55081代码共享",2,12951
"199","包头长春","CZ6207","738","包头","长春",NA,NA,NA,"与MF1878 G55081代码共享",1,12951
"200","包头长春","CZ6207","738","包头","长春",NA,NA,NA,"与MF1878 G55081代码共享",1,12951
"201","包头郑州","CZ3196","738","包头","郑州","广州",NA,NA,"与MF1078 G55004 MU4676代码共享 执行日期0406-1029执行",4,9247
"202","包头郑州","JD5399","319","包头","郑州","三亚",NA,NA,"或320/321/330执行",7,9247
"203","包头郑州","EU2240","319","包头","郑州",NA,NA,NA,"或A320执行",7,9247
"204","包头郑州","CZ3196","738","包头","郑州","广州",NA,NA,"与MF1078 G55004 MU4676代码共享 执行日期0406-1029执行",3,9247
"205","包头郑州","CZ3196","738","包头","郑州",NA,NA,NA,"与MF1078 G55004 MU4676代码共享 执行日期0406-1029执行",4,9247
"206","包头郑州","JD5399","319","包头","郑州",NA,NA,NA,"或320/321/330执行",7,9247
"207","包头郑州","EU2240","319","包头","郑州","丽江",NA,NA,"或A320执行",7,9247
"208","包头郑州","CZ3196","738","包头","郑州",NA,NA,NA,"与MF1078 G55004 MU4676代码共享 执行日期0406-1029执行",3,9247
"209","包头重庆","G52762","CR9","包头","重庆",NA,NA,NA,NA,3,21674
"210","保山北京首都","MU9741","73G","保山","北京首都",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",3,21731
"211","保山杭州","MU5793","73G","保山","杭州",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",2,24333
"212","保山杭州","MU5793","73G","保山","杭州",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",1,24333
"213","保山昆明","MU5966","73G","保山","昆明",NA,NA,NA,"执行日期0327-1029执行",3,18925
"214","保山昆明","MU9742","73G","保山","昆明",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",3,18925
"215","保山昆明","MU5896","73G","保山","昆明",NA,NA,NA,"执行日期0327-1029执行",4,18925
"216","保山昆明","MU5966","73G","保山","昆明",NA,NA,NA,"执行日期0327-1029执行",1,18925
"217","保山昆明","MU5982","73G","保山","昆明",NA,NA,NA,"执行日期0327-1029执行",7,18925
"218","保山昆明","MU5966","73G","保山","昆明",NA,NA,NA,"执行日期0327-1029执行",3,18925
"219","保山昆明","MU5737","73G","保山","昆明","广州",NA,NA,"执行日期0327-1029执行 或738执行",7,18925
"220","保山昆明","MU5986","73G","保山","昆明",NA,NA,NA,"执行日期0327-1029执行",7,18925
"221","保山昆明","MU5737","73G","保山","昆明",NA,NA,NA,"执行日期0327-1029执行 或738执行",7,18925
"222","北海北京首都","CA1882","738","北海","北京首都",NA,NA,NA,NA,7,4359
"223","北海成都","EU2716","319","北海","成都",NA,NA,NA,"或A320执行",4,203
"224","北海广州","CZ3354","319","北海","广州",NA,NA,NA,"与MF1210 MU3153代码共享 或321/320/738/73G/E90执行",7,9283
"225","北海贵阳","G52612","CR9","北海","贵阳",NA,NA,NA,NA,7,23887
"226","北海贵阳","G52612","CR9","北海","贵阳","重庆",NA,NA,NA,7,23887
"227","北海桂林","CZ3265","738","北海","桂林","杭州",NA,NA,"或73G执行 与MF1143代码共享",7,17215
"228","北海桂林","CZ3265","738","北海","桂林",NA,NA,NA,"或73G执行 与MF1143代码共享",7,17215
"229","北海海口","GS6556","E90","北海","海口",NA,NA,NA,"或320/EM4执行 待航路走向批复后执行",3,550
"230","北海怀化","CZ3979","320","北海","怀化",NA,NA,NA,"与MF1765代码共享 待航路走向批复后执行",3,21715
"231","北海怀化","CZ3979","320","北海","怀化","北京首都",NA,NA,"与MF1765代码共享 待航路走向批复后执行",3,21715
"232","北海昆明","DR6570","73G","北海","昆明",NA,NA,NA,NA,7,19334
"233","北海丽江","HO1259","320","北海","丽江",NA,NA,NA,"待航线走向批复后执行",7,24314
"234","北海柳州","G52676","CR9","北海","柳州",NA,NA,NA,NA,4,18921
"235","北海柳州","G52676","CR9","北海","柳州","重庆",NA,NA,NA,4,18921
"236","北海南京","CZ3909","738","北海","南京","沈阳",NA,NA,"与MF1701代码共享 或73G执行 待航路走向批复后执行",2,959
"237","北海南京","HO1660","320","北海","南京","沈阳",NA,NA,"待航线走向批复后执行",7,959
"238","北海南京","CZ3909","738","北海","南京",NA,NA,NA,"与MF1701代码共享 或73G执行 待航路走向批复后执行",2,959
"239","北海南京","HO1660","320","北海","南京",NA,NA,NA,"待航线走向批复后执行",7,959
"240","北海南京","CZ3909","738","北海","南京","沈阳",NA,NA,"与MF1701代码共享 或73G执行 待航路走向批复后执行",2,959
"241","北海南京","CZ3909","738","北海","南京",NA,NA,NA,"与MF1701代码共享 或73G执行 待航路走向批复后执行",2,959
