"","city1_2","flight","plane","city1","city2","city3","city4","city5","remarks","flight_account","flag"
"1621","成都迪庆","MU5858","73G","成都","迪庆",NA,NA,NA,"执行日期0327-1029执行",7,9967
"1622","成都东营","3U8319","319","成都","东营",NA,NA,NA,"或330/321/320执行",4,19755
"1623","成都敦煌","3U8569","319","成都","敦煌",NA,NA,NA,NA,3,7455
"1624","成都敦煌","3U8569","319","成都","敦煌",NA,NA,NA,"或330/321/320执行",4,7455
"1625","成都鄂尔多斯","3U8969","319","成都","鄂尔多斯","沈阳",NA,NA,"或330/321/320执行",6,6772
"1626","成都鄂尔多斯","3U8969","319","成都","鄂尔多斯","沈阳",NA,NA,"或330/321/320执行",1,6772
"1627","成都福州","EU2731","319","成都","福州",NA,NA,NA,"或A320执行",7,10063
"1628","成都福州","MF8436","738","成都","福州",NA,NA,NA,"或B73G/752/788执行 与CZ5338/NS8436/KL4907代码共享",7,10063
"1629","成都福州","MF8452","752","成都","福州",NA,NA,NA,"或B73G/738/788执行 与CZ5352/NS8452/KL4907代码共享",7,10063
"1630","成都福州","EU2743","319","成都","福州",NA,NA,NA,"或A320执行。待航线走向批复后执行",4,10063
"1631","成都福州","3U8997","321","成都","福州",NA,NA,NA,"或330/320/319执行",4,10063
"1632","成都福州","CA4229","320","成都","福州",NA,NA,NA,"与ZH4229代码共享",7,10063
"1633","成都福州","3U8997","321","成都","福州",NA,NA,NA,"或330/320/319执行",3,10063
"1634","成都福州","EU2763","319","成都","福州",NA,NA,NA,"或A320执行",3,10063
"1635","成都甘孜","3U8359","319","成都","甘孜","稻城",NA,NA,NA,1,NA
"1636","成都甘孜","MU5443","319","成都","甘孜",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",3,NA
"1637","成都甘孜","MU5443","319","成都","甘孜",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",3,NA
"1638","成都甘孜","3U8359","319","成都","甘孜","稻城",NA,NA,NA,1,NA
"1639","成都甘孜","8L9627","73G","成都","甘孜","拉萨",NA,NA,"或738/319/320执行。待航路走向批复后执行。",7,NA
"1640","成都甘孜","MU5443","319","成都","甘孜",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",1,NA
"1641","成都赣州","3U8937","319","成都","赣州","厦门",NA,NA,"或330/321/320执行",4,12772
"1642","成都格尔木","MU5255","319","成都","格尔木",NA,NA,NA,NA,7,24673
"1643","成都广州","CZ8651/2","319","成都","广州",NA,NA,NA,"或A320执行",7,2561
"1644","成都广州","CA4307","330","成都","广州",NA,NA,NA,"与ZH4307代码共享",7,2561
"1645","成都广州","HU7144","738","成都","广州",NA,NA,NA,NA,7,2561
"1646","成都广州","CA4309","321","成都","广州",NA,NA,NA,"与ZH4309代码共享",7,2561
"1647","成都广州","CZ3402","319","成都","广州",NA,NA,NA,"与MF1252 3U3008 MU3195代码共享",7,2561
"1648","成都广州","MU5321","320","成都","广州",NA,NA,NA,"执行日期0327-1029执行",7,2561
"1649","成都广州","ZH9188","320","成都","广州",NA,NA,NA,"或739/738/319执行;同CA3392 KY9188代码共享",7,2561
"1650","成都广州","3U8733","320","成都","广州",NA,NA,NA,"或330/321/319执行 与CZ9925代码共享",7,2561
"1651","成都广州","CA4317","330","成都","广州",NA,NA,NA,"与ZH4317代码共享",7,2561
"1652","成都广州","JD5162","319","成都","广州",NA,NA,NA,"或320/321/330执行",7,2561
"1653","成都广州","3U8735","321","成都","广州",NA,NA,NA,"或330/320/319执行 与CZ9927代码共享",7,2561
"1654","成都广州","ZH9674","738","成都","广州",NA,NA,NA,"或739/319/320执行;同CA3394 KY9674代码共享",7,2561
"1655","成都广州","CZ3404","319","成都","广州",NA,NA,NA,"与MF1254 3U3010 MU3197代码共享",7,2561
"1656","成都广州","CZ3484","319","成都","广州",NA,NA,NA,"与MF1322 3U3020 MU3233代码共享",7,2561
"1657","成都广州","CA4301","330","成都","广州",NA,NA,NA,"与ZH4301代码共享",7,2561
"1658","成都广州","CZ3444","319","成都","广州",NA,NA,NA,"与MF1286 3U3018 MU3223代码共享",7,2561
"1659","成都广州","3U8737","321","成都","广州",NA,NA,NA,"或330/320/319执行 与CZ9929代码共享",7,2561
"1660","成都广州","CZ3438","319","成都","广州",NA,NA,NA,"与MF1280 3U3016 MU3219代码共享",7,2561
"1661","成都广州","CA4333","321","成都","广州",NA,NA,NA,"与ZH4333代码共享",7,2561
"1662","成都广州","CZ3428","319","成都","广州",NA,NA,NA,"与MF1270 3U3014 MU3213代码共享",7,2561
"1663","成都广州","CA4303","321","成都","广州",NA,NA,NA,"与ZH4303代码共享",7,2561
"1664","成都广州","CZ3418","319","成都","广州",NA,NA,NA,"与MF1262 3U3012 MU3207代码共享",7,2561
"1665","成都广州","CA4305","330","成都","广州",NA,NA,NA,"与ZH4305代码共享",7,2561
"1666","成都广州","CZ3378","319","成都","广州",NA,NA,NA,"与MF1230 3U3006 MU3171代码共享",7,2561
"1667","成都广州","EU2235","319","成都","广州",NA,NA,NA,"或A320执行",7,2561
"1668","成都贵阳","EU2763","319","成都","贵阳","福州",NA,NA,"或A320执行",3,14
"1669","成都贵阳","EU2731","319","成都","贵阳","福州",NA,NA,"或A320执行",7,14
"1670","成都贵阳","CA4435","320","成都","贵阳",NA,NA,NA,NA,7,14
"1671","成都贵阳","3U8639","319","成都","贵阳","泉州",NA,NA,"或330/321/320执行",4,14
"1672","成都贵阳","8L9645","73G","成都","贵阳",NA,NA,NA,"或738/319/320执行。待航路走向批复后执行。",4,14
"1673","成都贵阳","CA4437","319","成都","贵阳",NA,NA,NA,NA,7,14
"1674","成都贵阳","CZ3768","738","成都","贵阳","珠海",NA,NA,"与MF1578代码共享",1,14
"1675","成都贵阳","TV9825","319","成都","贵阳",NA,NA,NA,"或320执行",7,14
"1676","成都贵阳","CA4439","321","成都","贵阳",NA,NA,NA,NA,7,14
"1677","成都贵阳","G52672","CR9","成都","贵阳",NA,NA,NA,"待航线走向批复后执行",7,14
"1678","成都贵阳","CZ3768","738","成都","贵阳","珠海",NA,NA,"与MF1578代码共享",6,14
"1679","成都贵阳","QW9809","320","成都","贵阳",NA,NA,NA,NA,7,14
"1680","成都贵阳","CZ3694","738","成都","贵阳",NA,NA,NA,"与MF1514 G55042 MU4732代码共享 或73G执行",7,14
"1681","成都贵阳","CZ3672","738","成都","贵阳",NA,NA,NA,"与MF1494 G55034代码共享 或73G执行",7,14
"1682","成都桂林","SC4764","738","成都","桂林","厦门",NA,NA,"或737执行；与CA4764代码共享",4,7228
"1683","成都桂林","CA4267","319","成都","桂林",NA,NA,NA,NA,7,7228
"1684","成都桂林","CZ6670","320","成都","桂林","三亚",NA,NA,"与MF4242 NS6670代码共享 或321执行 待航路走向批复后执行",4,7228
"1685","成都桂林","CA4323","320","成都","桂林",NA,NA,NA,NA,7,7228
"1686","成都桂林","3U8427","320","成都","桂林","连城",NA,NA,"或330/321/319执行 待航路走向批复后执行",4,7228
"1687","成都哈尔滨","ZH9501","737","成都","哈尔滨",NA,NA,NA,NA,7,13494
"1688","成都哈尔滨","3U8877","321","成都","哈尔滨",NA,NA,NA,"或330/320/319执行",4,13494
"1689","成都哈尔滨","EU2275","319","成都","哈尔滨",NA,NA,NA,"或A320执行",7,13494
"1690","成都哈尔滨","3U8345","319","成都","哈尔滨",NA,NA,NA,"或330/321/320执行",3,13494
"1691","成都哈尔滨","MU2295","320","成都","哈尔滨",NA,NA,NA,"执行日期0327-1029执行",7,13494
"1692","成都哈尔滨","CA4177","321","成都","哈尔滨",NA,NA,NA,"与ZH4177代码共享",7,13494
"1693","成都哈尔滨","DR6541","73G","成都","哈尔滨",NA,NA,NA,"或738执行待航路走向批复后执行。",4,13494
"1694","成都哈尔滨","CZ6256","320","成都","哈尔滨",NA,NA,NA,"与MF1917代码共享 或321/319执行",4,13494
"1695","成都哈尔滨","CZ6256","320","成都","哈尔滨",NA,NA,NA,"与MF1917代码共享 或321/319执行",3,13494
"1696","成都哈尔滨","3U8843","320","成都","哈尔滨",NA,NA,NA,"或330/321/319执行",4,13494
"1697","成都哈尔滨","3U8877","321","成都","哈尔滨",NA,NA,NA,"或330/320/319执行",3,13494
"1698","成都哈尔滨","3U8843","320","成都","哈尔滨",NA,NA,NA,"或330/321/319执行",3,13494
"1699","成都哈尔滨","DR6539","73G","成都","哈尔滨",NA,NA,NA,"或738执行待航路走向批复后执行。",3,13494
"1700","成都海口","EU2761","319","成都","海口",NA,NA,NA,"或A320执行",3,4168
"1701","成都海口","3U8751","321","成都","海口",NA,NA,NA,"或330/320/319执行",3,4168
"1702","成都海口","EU2745","319","成都","海口",NA,NA,NA,"或A320执行。待航线走向批复后执行",3,4168
"1703","成都海口","3U8751","321","成都","海口",NA,NA,NA,"或330/320/319执行",4,4168
"1704","成都海口","HU7086","738","成都","海口",NA,NA,NA,"或738执行",7,4168
"1705","成都海口","8L9609","73G","成都","海口",NA,NA,NA,"或738/319/320执行。",3,4168
"1706","成都海口","CA4315","330","成都","海口",NA,NA,NA,NA,3,4168
"1707","成都海口","EU2761","319","成都","海口",NA,NA,NA,"或A320执行",1,4168
"1708","成都海拉尔","EU2249","319","成都","海拉尔",NA,NA,NA,"或A320执行。",7,NA
"1709","成都海拉尔","EU2249","319","成都","海拉尔",NA,NA,NA,"或A320执行。",4,NA
"1710","成都邯郸","GJ8848","320","成都","邯郸","杭州",NA,NA,NA,2,19762
"1711","成都邯郸","GJ8848","320","成都","邯郸","杭州",NA,NA,NA,2,19762
"1712","成都邯郸","3U8897","320","成都","邯郸",NA,NA,NA,"或330/321/319执行",3,19762
"1713","成都杭州","EU2209","319","成都","杭州",NA,NA,NA,"或A320执行",3,7705
"1714","成都杭州","MU5495","320","成都","杭州",NA,NA,NA,"执行日期0327-1029执行",7,7705
"1715","成都杭州","CA4519","321","成都","杭州",NA,NA,NA,NA,7,7705
"1716","成都杭州","GJ8778","320","成都","杭州",NA,NA,NA,NA,3,7705
"1717","成都杭州","MF8424","738","成都","杭州",NA,NA,NA,"或B73G/752执行 与CZ5326/NS8424代码共享",7,7705
"1718","成都杭州","TV9811","319","成都","杭州",NA,NA,NA,"或320执行",7,7705
"1719","成都杭州","EU2209","319","成都","杭州",NA,NA,NA,"或A320执行",4,7705
"1720","成都杭州","MU5499","320","成都","杭州",NA,NA,NA,"执行日期0327-1029执行",7,7705
"1721","成都杭州","MF8454","738","成都","杭州",NA,NA,NA,"或B73G/752执行 与CZ5354/NS8454代码共享；成都长沙/成都杭州与KL4903代码共享",7,7705
"1722","成都杭州","CA1746","320","成都","杭州",NA,NA,NA,NA,7,7705
"1723","成都杭州","EU2205","319","成都","杭州",NA,NA,NA,"或A320执行",7,7705
"1724","成都杭州","GJ8848","320","成都","杭州",NA,NA,NA,NA,2,7705
"1725","成都杭州","3U8919","320","成都","杭州",NA,NA,NA,"或330/321/319执行",7,7705
"1726","成都杭州","CZ6343","E90","成都","杭州",NA,NA,NA,"与MF1976代码共享 或320/319/737/738执行",7,7705
"1727","成都杭州","GJ8778","320","成都","杭州",NA,NA,NA,NA,4,7705
"1728","成都杭州","CA1742","320","成都","杭州",NA,NA,NA,NA,7,7705
"1729","成都杭州","3U8911","320","成都","杭州",NA,NA,NA,"或330/321/319执行",7,7705
"1730","成都杭州","GJ8848","320","成都","杭州",NA,NA,NA,NA,2,7705
"1731","成都杭州","MU2251","320","成都","杭州",NA,NA,NA,"执行日期0327-1029执行",7,7705
"1732","成都杭州","GJ8886","320","成都","杭州",NA,NA,NA,NA,3,7705
"1733","成都合肥","CA4521","320","成都","合肥",NA,NA,NA,NA,2,3383
"1734","成都合肥","MU5436","320","成都","合肥",NA,NA,NA,"执行日期0327-1029执行",1,3383
"1735","成都合肥","MU5436","320","成都","合肥",NA,NA,NA,"执行日期0327-1029执行",4,3383
"1736","成都合肥","CA4521","320","成都","合肥",NA,NA,NA,NA,3,3383
"1737","成都合肥","3U8545/6","319","成都","合肥","成都",NA,NA,NA,1,3383
"1738","成都合肥","3U8995","321","成都","合肥",NA,NA,NA,"或330/320/319执行",1,3383
"1739","成都合肥","3U8131","321","成都","合肥",NA,NA,NA,"或320执行。",7,3383
"1740","成都合肥","3U8995","321","成都","合肥",NA,NA,NA,"或330/320/319执行",6,3383
"1741","成都合肥","MU2229","320","成都","合肥",NA,NA,NA,"执行日期0327-1029执行",7,3383
"1742","成都合肥","MU5653","319","成都","合肥",NA,NA,NA,"执行日期0327-1029执行",5,3383
"1743","成都呼和浩特","CA1654","738","成都","呼和浩特",NA,NA,NA,NA,4,911
"1744","成都呼和浩特","ZH9410","320","成都","呼和浩特","沈阳",NA,NA,"或739/738/319执行",7,911
"1745","成都呼和浩特","CA1654","738","成都","呼和浩特",NA,NA,NA,NA,3,911
"1746","成都呼和浩特","3U8713","321","成都","呼和浩特",NA,NA,NA,"或330/320/319执行",7,911
"1747","成都呼和浩特","CA1654","738","成都","呼和浩特",NA,NA,NA,NA,4,911
"1748","成都怀化","CZ6488","319","成都","怀化","深圳",NA,NA,"与MF4100代码共享 待航线走向批复后执行 或321/320/319执行",3,22120
"1749","成都黄山","FM9266","738","成都","黄山","上海虹桥",NA,NA,"或333/767/73G执行 执行日期0327-1029执行",3,10540
"1750","成都惠州","CA4221","319","成都","惠州",NA,NA,NA,"待航线走向批复后执行",4,22123
"1751","成都惠州","CA4221","319","成都","惠州",NA,NA,NA,"待航线走向批复后执行",3,22123
"1752","成都济南","SC4902","738","成都","济南",NA,NA,NA,"或737执行;与CA4902代码共享",7,3337
"1753","成都济南","8L9615","73G","成都","济南",NA,NA,NA,"或738/319/320执行。",3,3337
"1754","成都济南","CZ6442","319","成都","济南","长春",NA,NA,"或321/320执行 与MF4062代码共享",7,3337
"1755","成都济南","3U8843","320","成都","济南","哈尔滨",NA,NA,"或330/321/319执行",3,3337
"1756","成都济南","EU2719","319","成都","济南","长春",NA,NA,"或A320执行",6,3337
"1757","成都济南","CA4527","757","成都","济南",NA,NA,NA,"与ZH4527代码共享",7,3337
"1758","成都济南","EU2719","319","成都","济南","长春",NA,NA,"或A320执行",1,3337
"1759","成都济南","3U8843","320","成都","济南","哈尔滨",NA,NA,"或330/321/319执行",4,3337
"1760","成都济南","8L9615","73G","成都","济南",NA,NA,NA,"或738/319/320执行。",4,3337
"1761","成都济南","3U8811","321","成都","济南","大连",NA,NA,"或330/320/319执行",7,3337
"1762","成都济南","CA4457","319","成都","济南",NA,NA,NA,NA,7,3337
"1763","成都济宁","EU2709","319","成都","济宁","沈阳",NA,NA,"或A320执行。待航线走向批复后执行",1,79
"1764","成都济宁","EU2723","319","成都","济宁","大连",NA,NA,"或A320执行。待航线走向批复后执行",3,79
"1765","成都济宁","EU2709","319","成都","济宁","沈阳",NA,NA,"或A320执行。待航线走向批复后执行",2,79
"1766","成都济宁","EU2723","319","成都","济宁","大连",NA,NA,"或A320执行。待航线走向批复后执行",1,79
"1767","成都嘉峪关","3U8771","319","成都","嘉峪关",NA,NA,NA,"或330/321/320执行",2,24696
"1768","成都嘉峪关","3U8771","319","成都","嘉峪关",NA,NA,NA,"或330/321/320执行",1,24696
"1769","成都揭阳","CA4373","319","成都","揭阳",NA,NA,NA,NA,7,NA
"1770","成都揭阳","CZ3866","738","成都","揭阳",NA,NA,NA,"与MF1662代码共享",7,NA
"1771","成都金昌","EU2273","319","成都","金昌",NA,NA,NA,"或A320执行。",3,NA
"1772","成都井冈山","EU2735","319","成都","井冈山","厦门",NA,NA,"或A320执行。待航线走向批复后执行",7,12749
"1773","成都景德镇","SC4936","738","成都","景德镇","厦门",NA,NA,"或737执行；与CA4936代码共享",4,10240
"1774","成都九寨","3U8605","319","成都","九寨",NA,NA,NA,"或330/321/320执行",1,NA
"1775","成都九寨","CA4481","319","成都","九寨",NA,NA,NA,NA,2,NA
"1776","成都九寨","CA4483","319","成都","九寨",NA,NA,NA,NA,7,NA
"1777","成都九寨","HU7613","738","成都","九寨",NA,NA,NA,NA,7,NA
"1778","成都九寨","MU5863","73G","成都","九寨",NA,NA,NA,"执行日期0327-1029执行",7,NA
"1779","成都九寨","3U8159","319","成都","九寨",NA,NA,NA,NA,1,NA
"1780","成都九寨","3U8605","319","成都","九寨",NA,NA,NA,"或330/321/320执行",3,NA
"1781","成都九寨","MU5851","73G","成都","九寨",NA,NA,NA,"执行日期0327-1029执行",7,NA
"1782","成都九寨","EU2705","319","成都","九寨",NA,NA,NA,"或A320执行。",7,NA
"1783","成都九寨","3U8159","319","成都","九寨",NA,NA,NA,NA,2,NA
"1784","成都九寨","3U8605","319","成都","九寨",NA,NA,NA,"或330/321/320执行",3,NA
"1785","成都九寨","CA4487","319","成都","九寨",NA,NA,NA,NA,7,NA
"1786","成都九寨","3U8607","319","成都","九寨",NA,NA,NA,"或330/321/320执行",3,NA
"1787","成都九寨","8L9601","73G","成都","九寨",NA,NA,NA,"或738/319/320执行。",7,NA
"1788","成都九寨","3U8607","319","成都","九寨",NA,NA,NA,"或330/321/320执行",3,NA
"1789","成都九寨","3U8607","319","成都","九寨",NA,NA,NA,"或330/321/320执行",1,NA
"1790","成都喀什","CA4241","319","成都","喀什",NA,NA,NA,NA,3,24730
"1791","成都喀什","3U8525","320","成都","喀什",NA,NA,NA,"或330/321/319执行",7,24730
"1792","成都喀什","CA4241","319","成都","喀什",NA,NA,NA,NA,3,24730
"1793","成都克拉玛依","CZ6944","738","成都","克拉玛依",NA,NA,NA,"或752/73G/E90执行 与MF4468代码共享",3,22137
"1794","成都克拉玛依","CA4247","319","成都","克拉玛依",NA,NA,NA,"待航线走向批复后执行",4,22137
"1795","成都库车","CA4241","319","成都","库车","喀什",NA,NA,NA,3,NA
"1796","成都库尔勒","CA4247","319","成都","库尔勒","克拉玛依",NA,NA,"待航线走向批复后执行",4,24726
"1797","成都库尔勒","CA4159","320","成都","库尔勒",NA,NA,NA,"待航线走向批复后执行",7,24726
"1798","成都库尔勒","CA4225/6","319","成都","库尔勒","成都",NA,NA,NA,3,24726
"1799","成都库尔勒","CZ6926","738","成都","库尔勒",NA,NA,NA,"或752/73G/E90执行 与MF4450 MU3091代码共享 待航线走向批复后执行",4,24726
"1800","成都昆明","EU2223","319","成都","昆明",NA,NA,NA,"或A320执行",7,5573
"1801","成都昆明","MU5850","738","成都","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G/332执行",3,5573
"1802","成都昆明","8L9946","73G","成都","昆明",NA,NA,NA,"或738/319/320执行。",7,5573
"1803","成都昆明","DR6522","73G","成都","昆明",NA,NA,NA,"或738执行。",7,5573
"1804","成都昆明","KY8322","73G","成都","昆明",NA,NA,NA,"与ZH3190代码共享 与CA5790代码共享。",7,5573
"1805","成都昆明","3U8670","320","成都","昆明",NA,NA,NA,"或330/321/319执行",2,5573
"1806","成都昆明","CA4459","319","成都","昆明",NA,NA,NA,NA,7,5573
"1807","成都昆明","CA4413","320","成都","昆明",NA,NA,NA,NA,3,5573
"1808","成都昆明","MU5850","738","成都","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G/332执行",4,5573
"1809","成都昆明","MU5854","738","成都","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G/332执行",7,5573
"1810","成都昆明","TV9809","319","成都","昆明",NA,NA,NA,"或A320",7,5573
"1811","成都昆明","3U8670","320","成都","昆明",NA,NA,NA,"或330/321/319执行",2,5573
"1812","成都昆明","3U8661","320","成都","昆明",NA,NA,NA,"或330/321/319执行",7,5573
"1813","成都昆明","MU5846","738","成都","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G/332执行",4,5573
"1814","成都昆明","3U8667","320","成都","昆明",NA,NA,NA,"或330/321/319执行",1,5573
"1815","成都昆明","MU5848","738","成都","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G/332执行",7,5573
"1816","成都昆明","CA4413","320","成都","昆明",NA,NA,NA,NA,1,5573
"1817","成都昆明","MU9702","737","成都","昆明",NA,NA,NA,NA,7,5573
"1818","成都昆明","MU5856","738","成都","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G/332执行",7,5573
"1819","成都昆明","8L9948","73G","成都","昆明",NA,NA,NA,"或738/319/320执行。",7,5573
"1820","成都昆明","MU5844","738","成都","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G/332执行",7,5573
"1821","成都昆明","MU5846","738","成都","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G/332执行",3,5573
"1822","成都昆明","CA4413","320","成都","昆明",NA,NA,NA,NA,2,5573
"1823","成都昆明","MU5842","738","成都","昆明",NA,NA,NA,"执行日期0327-1029执行 或73G/332执行",7,5573
"1824","成都昆明","3U8667","320","成都","昆明",NA,NA,NA,"或330/321/319执行",6,5573
"1825","成都昆明","CA4413","320","成都","昆明",NA,NA,NA,NA,1,5573
"1826","成都昆明","3U8670","320","成都","昆明",NA,NA,NA,"或330/321/319执行",3,5573
"1827","成都拉萨","3U8697","330","成都","拉萨",NA,NA,NA,"或320/321/319执行",7,13283
"1828","成都拉萨","CA4112","319","成都","拉萨",NA,NA,NA,NA,7,13283
"1829","成都拉萨","TV9823","319","成都","拉萨",NA,NA,NA,"或330执行",7,13283
"1830","成都拉萨","TV9863","319","成都","拉萨",NA,NA,NA,NA,7,13283
"1831","成都拉萨","TV9853","319","成都","拉萨",NA,NA,NA,"或330执行",7,13283
"1832","成都拉萨","TV9803","319","成都","拉萨",NA,NA,NA,NA,7,13283
"1833","成都拉萨","3U8695","319","成都","拉萨",NA,NA,NA,"或330/321/320执行",7,13283
"1834","成都拉萨","CA4403","319","成都","拉萨",NA,NA,NA,NA,7,13283
"1835","成都拉萨","TV9882","319","成都","拉萨",NA,NA,NA,NA,7,13283
"1836","成都拉萨","CA4405","319","成都","拉萨",NA,NA,NA,NA,7,13283
"1837","成都拉萨","MU5473","319","成都","拉萨",NA,NA,NA,"执行日期0327-1029执行",7,13283
"1838","成都拉萨","CA4401","319","成都","拉萨",NA,NA,NA,NA,7,13283
"1839","成都拉萨","TV9855","319","成都","拉萨",NA,NA,NA,NA,7,13283
"1840","成都拉萨","3U8657","330","成都","拉萨",NA,NA,NA,"或320/321/319执行",7,13283
"1841","成都拉萨","8L9627","73G","成都","拉萨",NA,NA,NA,"或738/319/320执行。待航路走向批复后执行。",7,13283
"1842","成都拉萨","MU5281","319","成都","拉萨",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",4,13283
"1843","成都兰州","MU2479","738","成都","兰州",NA,NA,NA,"执行日期0327-1029执行",3,9876
"1844","成都兰州","3U8569","319","成都","兰州","敦煌",NA,NA,NA,3,9876
"1845","成都兰州","MU2471","738","成都","兰州",NA,NA,NA,"执行日期0327-1029执行",7,9876
"1846","成都兰州","MU2414","320","成都","兰州",NA,NA,NA,"执行日期0327-1029执行",7,9876
"1847","成都兰州","3U8569","319","成都","兰州","敦煌",NA,NA,"或330/321/320执行",4,9876
"1848","成都兰州","EU2259","319","成都","兰州",NA,NA,NA,"或A320执行",7,9876
"1849","成都兰州","MU2479","738","成都","兰州",NA,NA,NA,"执行日期0327-1029执行",2,9876
"1850","成都兰州","3U8771","319","成都","兰州","嘉峪关",NA,NA,"或330/321/320执行",2,9876
"1851","成都兰州","EU2271","319","成都","兰州","张掖",NA,NA,"或A320执行。",4,9876
"1852","成都兰州","EU2273","319","成都","兰州","金昌",NA,NA,"或A320执行。",3,9876
"1853","成都兰州","CA4207","319","成都","兰州",NA,NA,NA,NA,7,9876
"1854","成都兰州","MU2479","738","成都","兰州",NA,NA,NA,"执行日期0327-1029执行",1,9876
"1855","成都兰州","CA4209","320","成都","兰州",NA,NA,NA,NA,4,9876
"1856","成都兰州","MU2479","738","成都","兰州",NA,NA,NA,"执行日期0327-1029执行",1,9876
"1857","成都兰州","3U8771","319","成都","兰州","嘉峪关",NA,NA,"或330/321/320执行",1,9876
"1858","成都丽江","EU2737","319","成都","丽江",NA,NA,NA,"或A320执行",3,3111
"1859","成都丽江","KY8294","73G","成都","丽江",NA,NA,NA,"与ZH3194代码共享 与CA5794代码共享。",7,3111
"1860","成都丽江","CA4451","320","成都","丽江",NA,NA,NA,NA,7,3111
"1861","成都丽江","JD5135","319","成都","丽江",NA,NA,NA,"或320/321/330执行",7,3111
"1862","成都丽江","EU2737","319","成都","丽江",NA,NA,NA,"或A320执行",4,3111
"1863","成都丽江","3U8691","319","成都","丽江",NA,NA,NA,"或330/321/320执行",7,3111
"1864","成都丽江","8L9625","73G","成都","丽江",NA,NA,NA,"或A319",3,3111
"1865","成都连城","3U8427","320","成都","连城",NA,NA,NA,"或330/321/319执行 待航路走向批复后执行",4,22139
"1866","成都连云港","EU2755","319","成都","连云港","沈阳",NA,NA,"或A320执行",4,10280
"1867","成都林芝","CA4251","319","成都","林芝",NA,NA,NA,NA,3,13286
"1868","成都林芝","TV9832","319","成都","林芝",NA,NA,NA,NA,7,13286
"1869","成都林芝","CA4431","319","成都","林芝",NA,NA,NA,NA,7,13286
"1870","成都林芝","3U8693","319","成都","林芝",NA,NA,NA,"或330/321/320执行",7,13286
"1871","成都临沂","3U8555","319","成都","临沂",NA,NA,NA,"或330/321/320执行",7,18629
"1872","成都柳州","EU2201","319","成都","柳州","深圳",NA,NA,"或A320执行",1,12214
"1873","成都柳州","EU2201","319","成都","柳州","深圳",NA,NA,"或A320执行",2,12214
"1874","成都柳州","EU2201","319","成都","柳州","深圳",NA,NA,"或A320执行",4,12214
"1875","成都洛阳","GJ8778","320","成都","洛阳","杭州",NA,NA,NA,4,9765
"1876","成都洛阳","GJ8778","320","成都","洛阳","杭州",NA,NA,NA,3,9765
"1877","成都南昌","ZH9380","738","成都","南昌",NA,NA,NA,"或739/319/320执行;同CA3381 KY9380代码共享",7,5698
"1878","成都南昌","CA4507","321","成都","南昌",NA,NA,NA,NA,7,5698
"1879","成都南昌","MU5373","319","成都","南昌","宁波",NA,NA,"执行日期0327-1029执行",7,5698
"1880","成都南昌","3U8927","319","成都","南昌","宁波",NA,NA,"或330/321/319执行",7,5698
"1881","成都南昌","KY8305","73G","成都","南昌",NA,NA,NA,"与ZH3147代码共享 与CA5747代码共享。",7,5698
"1882","成都南京","MU2816","320","成都","南京",NA,NA,NA,"执行日期0327-1029执行",7,5745
"1883","成都南京","TV9839","319","成都","南京",NA,NA,NA,"或320执行",6,5745
"1884","成都南京","3U8993","321","成都","南京",NA,NA,NA,"或330/320/319执行",7,5745
"1885","成都南京","ZH9214","738","成都","南京",NA,NA,NA,"或739/319/320执行;同CA3428 KY9214代码共享",7,5745
"1886","成都南京","3U8923","320","成都","南京",NA,NA,NA,"或330/321/319执行",7,5745
"1887","成都南京","EU2759","319","成都","南京",NA,NA,NA,"或A320执行",7,5745
"1888","成都南京","CA4505","321","成都","南京",NA,NA,NA,"与ZH4505代码共享",7,5745
"1889","成都南京","MU5596","320","成都","南京",NA,NA,NA,"执行日期0327-1029执行",7,5745
"1890","成都南京","MU2885","320","成都","南京","盐城",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",7,5745
"1891","成都南京","TV9839","319","成都","南京",NA,NA,NA,"或320执行",1,5745
"1892","成都南宁","CZ3242","738","成都","南宁",NA,NA,NA,"与MF1122代码共享 或73G执行",7,10645
"1893","成都南宁","CA4327","321","成都","南宁",NA,NA,NA,NA,7,10645
"1894","成都南宁","3U8773","321","成都","南宁",NA,NA,NA,"或330/320/319执行",3,10645
"1895","成都南宁","3U8773","321","成都","南宁",NA,NA,NA,"或330/320/319执行",2,10645
"1896","成都南宁","EU2219","319","成都","南宁",NA,NA,NA,"或A320执行",4,10645
"1897","成都南宁","ZH9564","738","成都","南宁",NA,NA,NA,"或739/319/320执行;同CA3378 KY9564代码共享",7,10645
"1898","成都南宁","3U8773","321","成都","南宁",NA,NA,NA,"或330/320/319执行",2,10645
