,city1_2,flag,flight,flight_num,plane
2422,泉州南宁,25264,BK,2,738
2423,济南喀什,25302,SC,2,738
2424,南昌南通,25305,MU,6,73G
2425,三亚昆明,25327,8L,2,73G
2426,三亚昆明,25327,MU,2,73G
2427,烟台昆明,25365,SC,2,CR2
2428,临沂桂林,25420,HU,2,738
2429,深圳连云港,25519,CZ,2,319
2430,青岛柳州,25534,MU,2,ERJ
2431,伊宁南京,25616,MU,4,320
2432,石家庄乌鲁木齐,25786,CZ,4,319
2433,深圳西宁,25838,CZ,6,320
2434,深圳西宁,25838,HU,2,737
2435,深圳西宁,25838,ZH,2,319
